"","iso2c","value","escalado","year"
"3858","MT",14354.6067782163,0.661429909626046,2001
"3859","MT",14648.5849352023,0.748810091283417,2002
"3860","MT",14571.774718313,0.725979515114968,2003
"3861","MT",14401.3965531546,0.675337402195336,2004
"3862","MT",14834.4323706421,0.80405019087374,2005
"3863","MT",15109.1875066484,0.885716645081322,2006
"3864","MT",15700.8907022544,1.06159070745855,2007
"3865","MT",16207.4271120725,1.21215034073119,2008
"3866","MT",15635.298101977,1.04209438369634,2009
"3867","MT",16227.7121116677,1.21817972389258,2010
"3868","MT",16385.3280167364,1.26502846448677,2011
"3869","MT",16439.7022036273,1.28119029901458,2012
"3870","MT",16759.8648740103,1.37635339747331,2013
"3871","MR",736.822657683811,0.470463086833086,1980
"3872","MR",740.757623726601,0.527079599437961,1981
"3873","MR",703.059758859731,-0.0153193992326206,1982
"3874","MR",708.909278631,0.0688438200331051,1983
"3875","MR",667.048707225028,-0.533448434304396,1984
"3876","MR",668.277650787514,-0.515766325249438,1985
"3877","MR",687.458434529264,-0.239792130637021,1986
"3878","MR",681.871780933639,-0.320173216592089,1987
"3879","MR",675.184704552586,-0.416387247437756,1988
"3880","MR",688.53154339587,-0.224352179945725,1989
"3881","MR",658.022340744413,-0.663320302592139,1990
"3882","MR",651.402813160869,-0.758562437542385,1991
"3883","MR",645.172134625841,-0.848209790525697,1992
"3884","MR",663.851567920963,-0.57944905431986,1993
"3885","MR",625.208695989461,-1.13544486775444,1994
"3886","MR",666.827959997456,-0.536624557822722,1995
"3887","MR",685.135910873858,-0.273208731538151,1996
"3888","MR",638.199759681768,-0.948528713132494,1997
"3889","MR",636.584560856155,-0.971768284624414,1998
"3890","MR",665.247567204278,-0.55936333816355,1999
"3891","MR",642.446232654449,-0.887430221310798,2000
"3892","MR",635.413201229593,-0.988621872772552,2001
"3893","MR",620.088167713655,-1.20911931640743,2002
"3894","MR",637.2729894792,-0.961863134900035,2003
"3895","MR",654.067661721337,-0.72022044666542,2004
"3896","MR",692.575965398663,-0.166160808835896,2005
"3897","MR",800.993384859766,1.39375511642465,2006
"3898","MR",802.154475947899,1.41046096026469,2007
"3899","MR",790.33257061847,1.24036672188526,2008
"3900","MR",762.582918770942,0.841103171317868,2009
"3901","MR",779.081071333415,1.07847951773435,2010
"3902","MR",792.973335767135,1.2783621992795,2011
"3903","MR",819.427636895514,1.65898817088918,2012
"3904","MR",844.554755260176,2.02051856229464,2013
"3905","MR",876.81730114333,2.4847138859127,2014
"3906","MU",1855.40822870207,-1.41932130658759,1980
"3907","MU",1935.65055088965,-1.36892920021503,1981
"3908","MU",2017.24403598676,-1.317688564747,1982
"3909","MU",2006.4483485927,-1.32446824674891,1983
"3910","MU",2078.86553163109,-1.27899032074445,1984
"3911","MU",2205.34113702424,-1.19956375398075,1985
"3912","MU",2401.75404457194,-1.07621662418369,1986
"3913","MU",2595.80295574693,-0.954354081988668,1987
"3914","MU",2753.07536588237,-0.855587149465351,1988
"3915","MU",2854.06067200304,-0.792168467785091,1989
"3916","MU",3037.46101249494,-0.676993218429419,1990
"3917","MU",3138.12752434133,-0.613774739267513,1991
"3918","MU",3298.81360159404,-0.512864026855923,1992
"3919","MU",3425.60772398445,-0.433237431703587,1993
"3920","MU",3517.69931471809,-0.375403995310507,1994
"3921","MU",3637.11734130174,-0.300409581709941,1995
"3922","MU",3801.27617986007,-0.197317978312791,1996
"3923","MU",3967.48383253041,-0.0929397214906737,1997
"3924","MU",4164.31947667292,0.030672886508815,1998
"3925","MU",4219.06352845215,0.065052101931761,1999
"3926","MU",4554.92133811415,0.275970505202551,2000
"3927","MU",4635.3786980361,0.326497655079456,2001
"3928","MU",4700.59183673988,0.367451447702352,2002
"3929","MU",4837.35269018419,0.453337141018383,2003
"3930","MU",5083.31787733344,0.60780305796678,2004
"3931","MU",5116.03964225907,0.62835229699523,2005
"3932","MU",5293.25753483855,0.739644974606315,2006
"3933","MU",5579.58234949579,0.919456701435256,2007
"3934","MU",5865.82710594436,1.09921815178095,2008
"3935","MU",6028.64554909225,1.20146798806241,2009
"3936","MU",6260.92055708676,1.34733648477897,2010
"3937","MU",6493.83076016918,1.49360388344109,2011
"3938","MU",6683.07405248137,1.61244850129995,2012
"3939","MU",6881.74841215817,1.73721582100602,2013
"3940","MU",7116.594272531,1.88469881071062,2014
"3941","MX",6773.804353004,-0.76400265709956,1980
"3942","MX",7199.83471605977,-0.164654886955299,1981
"3943","MX",6997.1068204428,-0.449856418866215,1982
"3944","MX",6560.12979431418,-1.06460416674017,1983
"3945","MX",6654.43370748022,-0.93193559432543,1984
"3946","MX",6685.61422757842,-0.88807023445119,1985
"3947","MX",6302.85052657275,-1.42654962602423,1986
"3948","MX",6289.8092904495,-1.44489628970879,1987
"3949","MX",6240.19167660866,-1.5146993103247,1988
"3950","MX",6372.09433142463,-1.32913609958775,1989
"3951","MX",6561.49677698254,-1.06268106903364,1990
"3952","MX",6702.48442555974,-0.864336913029043,1991
"3953","MX",6808.29029115296,-0.715487171060819,1992
"3954","MX",6946.27956839023,-0.521361181958136,1993
"3955","MX",7135.18365823819,-0.255607247873666,1994
"3956","MX",6598.72501420712,-1.01030766351645,1995
"3957","MX",6858.9233027187,-0.644255669249662,1996
"3958","MX",7205.8351959253,-0.156213295606256,1997
"3959","MX",7415.41970139939,0.138634247915519,1998
"3960","MX",7490.32592325945,0.244013772322519,1999
"3961","MX",7768.75169057857,0.635708536978471,2000
"3962","MX",7615.71087468804,0.420407751637404,2001
"3963","MX",7529.06261597677,0.298509302256966,2002
"3964","MX",7542.58054885518,0.317526592173869,2003
"3965","MX",7767.08008945745,0.633356896129853,2004
"3966","MX",7893.96823375653,0.811865596303041,2005
"3967","MX",8162.68440552608,1.18990071379231,2006
"3968","MX",8295.10326490174,1.37619013110658,2007
"3969","MX",8275.46534484828,1.34856312464185,2008
"3970","MX",7758.54993230403,0.621356505753421,2009
"3971","MX",8037.93805425759,1.01440512955712,2010
"3972","MX",8231.70458873468,1.2869996449678,2011
"3973","MX",8444.50694345382,1.58637412116134,2012
"3974","MX",8446.80139604393,1.58960200152583,2013
"3975","MX",8521.89236177265,1.69524142718713,2014
"3976","MD",1360.75230832747,0.820863200271187,1980
"3977","MD",1338.07236754619,0.759699277388691,1981
"3978","MD",1479.9346769347,1.14227767276675,1982
"3979","MD",1528.53249647789,1.27333768370164,1983
"3980","MD",1563.76478044473,1.36835313018379,1984
"3981","MD",1466.92288935943,1.10718710619552,1985
"3982","MD",1568.87305005527,1.38212926000419,1986
"3983","MD",1574.18622488971,1.39645798418248,1987
"3984","MD",1589.01937344625,1.43646044993697,1988
"3985","MD",1659.46182111763,1.62643168833556,1989
"3986","MD",1613.06154737624,1.50129808273163,1990
"3987","MD",1352.04519096542,0.797381593330624,1991
"3988","MD",958.082718344118,-0.26506784277618,1992
"3989","MD",947.864550215274,-0.292624495302754,1993
"3990","MD",656.748919307514,-1.07771358219438,1994
"3991","MD",650.356205781056,-1.09495363766511,1995
"3992","MD",617.773361296041,-1.18282399881785,1996
"3993","MD",629.983406120391,-1.14989559537842,1997
"3994","MD",589.272502749011,-1.25968594175971,1998
"3995","MD",570.131751109394,-1.31130527659346,1999
"3996","MD",583.289490848481,-1.27582110198866,2000
"3997","MD",620.255656569215,-1.17612967284389,2001
"3998","MD",670.185817293213,-1.04147656552388,2002
"3999","MD",716.432682838804,-0.916756675597075,2003
"4000","MD",771.427328385411,-0.768445518544177,2004
"4001","MD",831.205286210574,-0.607234586039925,2005
"4002","MD",873.515188665404,-0.493132012498413,2006
"4003","MD",902.403013326524,-0.415226488103297,2007
"4004","MD",974.326039960137,-0.221262381366078,2008
"4005","MD",917.125036322216,-0.375523708988191,2009
"4006","MD",983.167891471296,-0.197417419459767,2010
"4007","MD",1046.83684062516,-0.0257131485530821,2011
"4008","MD",1039.64536004872,-0.0451073421989227,2012
"4009","MD",1137.64340633574,0.219176634709956,2013
"4010","MD",1190.70075321243,0.362263228454252,2014
"4011","MC",95231.4242139778,-1.13469676650795,1980
"4012","MC",94627.395527092,-1.1729407019669,1981
"4013","MC",95301.2799913804,-1.13027386425112,1982
"4014","MC",94830.3672135773,-1.1600895969673,1983
"4015","MC",94834.0893995776,-1.15985392762866,1984
"4016","MC",95377.4504110605,-1.12545115189098,1985
"4017","MC",97003.2927545029,-1.02251132304013,1986
"4018","MC",99001.020864449,-0.896025633601776,1987
"4019","MC",103309.302526545,-0.623247784798555,1988
"4020","MC",107335.417941254,-0.36833522615133,1989
"4021","MC",109704.963501153,-0.218308001571956,1990
"4022","MC",110115.38117373,-0.192322502336534,1991
"4023","MC",110730.704302872,-0.153363461899849,1992
"4024","MC",108721.210033103,-0.280594123003682,1993
"4025","MC",110089.006682162,-0.193992397119991,1994
"4026","MC",111405.416302428,-0.110644228981576,1995
"4027","MC",111657.191731897,-0.0947031263753351,1996
"4028","MC",113165.031780379,0.000765414686616712,1997
"4029","MC",116107.49872093,0.187067022884539,1998
"4030","MC",118890.980642845,0.363302531700654,1999
"4031","MC",122438.543699384,0.587915659382214,2000
"4032","MC",124023.107664275,0.688241957320633,2001
"4033","MC",124206.268292827,0.699838729806848,2002
"4034","MC",124368.530012762,0.710112292767318,2003
"4035","MC",125992.279094164,0.812919587220198,2004
"4036","MC",126599.403276628,0.851359513259846,2005
"4037","MC",130763.969013719,1.11503802178397,2006
"4038","MC",147002.293484267,2.14316374908143,2007
"4039","MC",158602.51924644,2.87762933819935,2008
"4040","MA",1110.7293376625,-1.25463669404357,1980
"4041","MA",1066.16341630475,-1.35456314036989,1981
"4042","MA",1146.24109480643,-1.17501164454196,1982
"4043","MA",1127.7374070103,-1.21650091950962,1983
"4044","MA",1170.72109759239,-1.12012217721058,1984
"4045","MA",1206.14634241323,-1.04069110707136,1985
"4046","MA",1294.3272182816,-0.842970488019573,1986
"4047","MA",1251.95438999848,-0.937979544763575,1987
"4048","MA",1377.10659768164,-0.657361193730744,1988
"4049","MA",1389.25918987984,-0.630112450407999,1989
"4050","MA",1401.45104600886,-0.602775668849846,1990
"4051","MA",1479.7638201711,-0.427181470736701,1991
"4052","MA",1411.22660535141,-0.580856747930171,1992
"4053","MA",1373.11758724452,-0.666305418941307,1993
"4054","MA",1505.9517125692,-0.368462545055546,1994
"4055","MA",1388.93889970545,-0.630830610337042,1995
"4056","MA",1553.0849392449,-0.262779644262648,1996
"4057","MA",1501.08027760918,-0.379385357133342,1997
"4058","MA",1600.01870672821,-0.157543974171493,1998
"4059","MA",1588.98342150587,-0.182287473304243,1999
"4060","MA",1595.76666495898,-0.167077972587444,2000
"4061","MA",1697.64236221707,0.0613494016004731,2001
"4062","MA",1735.7885920337,0.146881509322952,2002
"4063","MA",1826.86700707129,0.351099038647217,2003
"4064","MA",1895.33911043153,0.504628321848871,2004
"4065","MA",1931.76106443327,0.586294229806619,2005
"4066","MA",2059.81423424048,0.873417166117885,2006
"4067","MA",2092.81803828233,0.947418841673472,2007
"4068","MA",2192.03286472689,1.16987996729233,2008
"4069","MA",2258.15521614355,1.31814059780339,2009
"4070","MA",2315.07959234211,1.44577737607624,2010
"4071","MA",2404.27349517954,1.64576942096119,2011
"4072","MA",2442.31422165775,1.73106496735244,2012
"4073","MA",2521.59591957689,1.90883170234665,2013
"4074","MA",2546.59439701783,1.96488370212893,2014
"4075","MZ",205.812563942312,-0.637198458366928,1980
"4076","MZ",210.940670727687,-0.595075747097108,1981
"4077","MZ",191.938219954335,-0.751163516101385,1982
"4078","MZ",158.572173843971,-1.02523509560333,1983
"4079","MZ",145.961538738784,-1.12881993962019,1984
"4080","MZ",145.906241055249,-1.12927415956039,1985
"4081","MZ",141.983799979561,-1.16149342874084,1986
"4082","MZ",163.013472728893,-0.988753883642986,1987
"4083","MZ",176.625580643018,-0.876942855628601,1988
"4084","MZ",187.283500710014,-0.789397781294494,1989
"4085","MZ",186.468208652866,-0.7960946605447,1990
"4086","MZ",190.645365081624,-0.761783137493103,1991
"4087","MZ",174.513981243716,-0.894287715152196,1992
"4088","MZ",182.467256228128,-0.828958828715333,1993
"4089","MZ",186.301605297339,-0.797463154871196,1994
"4090","MZ",183.886166947054,-0.81730377373453,1995
"4091","MZ",226.177391110677,-0.469920012192743,1996
"4092","MZ",243.833393071293,-0.324892089824309,1997
"4093","MZ",265.749947461343,-0.144867622464495,1998
"4094","MZ",279.177100243785,-0.034575831848203,1999
"4095","MZ",276.240327534116,-0.0586987360878871,2000
"4096","MZ",302.635012481894,0.158109481768251,2001
"4097","MZ",319.781600675141,0.298953035530915,2002
"4098","MZ",330.661139151303,0.388318502585392,2003
"4099","MZ",346.160329563418,0.515630188938612,2004
"4100","MZ",365.596849919716,0.675283442921788,2005
"4101","MZ",390.320232421237,0.878363438388134,2006
"4102","MZ",407.645595379202,1.02067546348178,2007
"4103","MZ",423.640651180197,1.15206023089175,2008
"4104","MZ",438.107787451049,1.27089453554706,2009
"4105","MZ",454.461278750748,1.40522352304695,2010
"4106","MZ",473.274905831773,1.55976027796247,2011
"4107","MZ",493.225549824881,1.72363658782508,2012
"4108","MZ",513.789902436792,1.89255395319522,2013
"4109","MZ",535.725855934945,2.07273776650154,2014
"4110",NA,3495.07866970678,0.230713291893722,1980
"4111",NA,3455.05282319447,0.156606826608322,1981
"4112",NA,3368.64026548509,-0.00338302410335198,1982
"4113",NA,3230.83705230562,-0.258520889346509,1983
"4114",NA,3135.34939976558,-0.435312963087324,1984
"4115",NA,3047.55874774258,-0.597854307578919,1985
"4116",NA,3071.5727330554,-0.55339324743866,1986
"4117",NA,3047.04896174592,-0.59879815865407,1987
"4118",NA,2938.2622093317,-0.800213054122089,1988
"4119",NA,2867.43081079629,-0.931354929536675,1989
"4120",NA,2813.41921993485,-1.03135551495719,1990
"4121",NA,2937.90858338838,-0.800867780279713,1991
"4122",NA,3050.22747161174,-0.592913257982245,1992
"4123",NA,2913.89881952681,-0.845321024549535,1993
"4124",NA,2878.74886987909,-0.910399936061155,1994
"4125",NA,2903.50475790324,-0.864565268806668,1995
"4126",NA,2906.32480775308,-0.859344044410176,1996
"4127",NA,2938.0966219246,-0.800519633457823,1997
"4128",NA,2947.91170344938,-0.782347350753801,1998
"4129",NA,2969.46766336244,-0.742437239308704,1999
"4130",NA,3007.37393406667,-0.672255095049042,2000
"4131",NA,2990.71726203874,-0.70309434505787,2001
"4132",NA,3091.1212200422,-0.517199902425361,2002
"4133",NA,3185.11376324411,-0.34317597172007,2003
"4134",NA,3536.24960179286,0.306939843366315,2004
"4135",NA,3582.25982034766,0.392126165735694,2005
"4136",NA,3785.42474686181,0.768278974129175,2006
"4137",NA,3979.22393489009,1.12709144285584,2007
"4138",NA,4021.86402074955,1.20603808153689,2008
"4139",NA,3965.07371017165,1.10089279302703,2009
"4140",NA,4125.40192243376,1.39773491209672,2010
"4141",NA,4245.41262760028,1.61993056643632,2011
"4142",NA,4360.19001073675,1.83243690671662,2012
"4143",NA,4499.96567122781,2.09122668968196,2013
"4144",NA,4674.6293593307,2.41461044460232,2014
"4145","NP",178.850314450125,-1.38703968388633,1980
"4146","NP",189.35440323717,-1.23858679792482,1981
"4147","NP",191.991045079503,-1.20132349039986,1982
"4148","NP",181.983748605178,-1.34275527685983,1983
"4149","NP",195.040100760345,-1.15823159309635,1984
"4150","NP",202.352876907723,-1.0548811030655,1985
"4151","NP",206.916768363416,-0.990380233780358,1986
"4152","NP",205.846609952531,-1.00550463988094,1987
"4153","NP",216.812241046694,-0.850528838046003,1988
"4154","NP",221.001424944556,-0.791323660703246,1989
"4155","NP",225.615416636973,-0.726114731454048,1990
"4156","NP",233.799979729867,-0.610443392787087,1991
"4157","NP",236.895710478794,-0.566691842971098,1992
"4158","NP",239.389466662726,-0.531447919400533,1993
"4159","NP",252.267702603019,-0.3494415283476,1994
"4160","NP",254.532177996071,-0.317437999616771,1995
"4161","NP",261.831864879894,-0.214272498402105,1996
"4162","NP",268.999409186491,-0.11297455060833,1997
"4163","NP",271.402527559278,-0.079011599134869,1998
"4164","NP",277.926462479687,0.0131903030381419,1999
"4165","NP",289.872793725033,0.182026209319793,2000
"4166","NP",298.742442726519,0.307379775767186,2001
"4167","NP",294.514270541086,0.247623582155815,2002
"4168","NP",301.800744266636,0.350602343566767,2003
"4169","NP",311.80500667304,0.491991249949444,2004
"4170","NP",318.748098345116,0.590117038593403,2005
"4171","NP",325.800527117334,0.689788073892051,2006
"4172","NP",333.434583477992,0.797679174330023,2007
"4173","NP",350.274349054596,1.03567333540806,2008
"4174","NP",362.469606287467,1.20802727947368,2009
"4175","NP",375.923605233915,1.39817085230662,2010
"4176","NP",384.448105616656,1.51864647935564,2011
"4177","NP",398.123207913376,1.71191487635078,2012
"4178","NP",409.579847519329,1.87383003600006,2013
"4179","NP",426.413002531897,2.11173077085819,2014
"4180","NL",25993.1677681415,-1.37121501891546,1980
"4181","NL",25613.1598934992,-1.42634820653642,1981
"4182","NL",25179.6340410174,-1.48924601407769,1982
"4183","NL",25603.563076666,-1.42774055427007,1983
"4184","NL",26282.9289998451,-1.32917520495678,1984
"4185","NL",26835.6418737534,-1.24898522835065,1985
"4186","NL",27430.8916962644,-1.16262380708607,1986
"4187","NL",27783.7942398473,-1.11142317824229,1987
"4188","NL",28554.8066016226,-0.999561366852586,1988
"4189","NL",29638.6241161473,-0.842316429674841,1989
"4190","NL",30666.5738590694,-0.69317703066951,1990
"4191","NL",31167.9891150741,-0.620429534551588,1991
"4192","NL",31460.9728950043,-0.577922179344816,1992
"4193","NL",31635.3452348627,-0.552623485368095,1993
"4194","NL",32376.2981990716,-0.445122821513454,1994
"4195","NL",33220.6634452435,-0.322618656088891,1995
"4196","NL",34247.1711486709,-0.173688474416472,1996
"4197","NL",35536.3530478719,0.0133516167740146,1997
"4198","NL",36916.177097797,0.213542463608563,1998
"4199","NL",38523.8406630884,0.446789253717927,1999
"4200","NL",39870.7696259824,0.642207538913323,2000
"4201","NL",40411.5335325609,0.720663907608581,2001
"4202","NL",40196.0235579516,0.689396787485063,2002
"4203","NL",40120.4080226271,0.678426158257894,2003
"4204","NL",40793.1429882464,0.776029459541016,2004
"4205","NL",41577.1600883755,0.889778054672497,2005
"4206","NL",42971.0365969601,1.09200769304667,2006
"4207","NL",44463.4858752696,1.30853869560355,2007
"4208","NL",45043.2557767067,1.39265422290153,2008
"4209","NL",43123.8628517815,1.11418038772677,2009
"4210","NL",43505.0243786228,1.16948095220327,2010
"4211","NL",44022.9700043952,1.24462674593201,2011
"4212","NL",43396.7414126664,1.15377079071293,2012
"4213","NL",43054.6422042762,1.10413755650979,2013
"4214","NL",43333.7719310086,1.14463490570028,2014
"4215","NZ",18645.3564323513,-1.47463765023322,1980
"4216","NZ",19438.3016699154,-1.25117302052117,1981
"4217","NZ",19425.1540041912,-1.25487824266446,1982
"4218","NZ",19832.0583060233,-1.1402061129516,1983
"4219","NZ",20603.5779374488,-0.922779561173947,1984
"4220","NZ",20807.302407654,-0.865366752393433,1985
"4221","NZ",21375.572852213,-0.705219066962118,1986
"4222","NZ",21394.1922355877,-0.699971827412417,1987
"4223","NZ",21260.6455081799,-0.737607427672929,1988
"4224","NZ",21191.8751865164,-0.756988002443667,1989
"4225","NZ",21026.5225702232,-0.803587010069198,1990
"4226","NZ",19814.0641798107,-1.1452771450489,1991
"4227","NZ",19827.1108257734,-1.14160039188749,1992
"4228","NZ",20859.1034646663,-0.850768387366983,1993
"4229","NZ",21634.5883305661,-0.632224369197527,1994
"4230","NZ",22299.4007524488,-0.44486961297204,1995
"4231","NZ",22744.2072710105,-0.31951603336137,1996
"4232","NZ",22891.3269742026,-0.278055351791276,1997
"4233","NZ",22825.8426447669,-0.296509881481425,1998
"4234","NZ",23958.57641134,0.0227125814558369,1999
"4235","NZ",24476.4619984948,0.16866100952417,2000
"4236","NZ",25167.1045355593,0.36329510466372,2001
"4237","NZ",25941.9227829122,0.581651259082079,2002
"4238","NZ",26612.9759576325,0.770764759109677,2003
"4239","NZ",27221.1141261401,0.942147805758374,2004
"4240","NZ",27833.6031112777,1.11475698200734,2005
"4241","NZ",28256.2732619416,1.23387217967041,2006
"4242","NZ",28822.4135356034,1.39341954892828,2007
"4243","NZ",28117.2431455391,1.19469127283232,2008
"4244","NZ",27767.5725494253,1.09614851529991,2009
"4245","NZ",27856.4264285261,1.12118895725115,2010
"4246","NZ",28258.1121970672,1.23439042095296,2011
"4247","NZ",28715.6520202001,1.36333244911748,2012
"4248","NZ",29201.1105573343,1.50014241669418,2013
"4249","NZ",29626.6299819611,1.62006058525726,2014
"4250","NI",1367.97241242487,1.247944415172,1980
"4251","NI",1401.34482261996,1.43729435871585,1981
"4252","NI",1352.33617484811,1.15922679828158,1982
"4253","NI",1377.66616296087,1.30294527084858,1983
"4254","NI",1321.87522478079,0.986396033532448,1984
"4255","NI",1237.20761515013,0.506004985662696,1985
"4256","NI",1196.29577371735,0.273877464147581,1986
"4257","NI",1161.52914565528,0.076616941989321,1987
"4258","NI",995.008025446878,-0.868198386780646,1988
"4259","NI",957.178580447619,-1.08283686308581,1989
"4260","NI",935.682863450366,-1.20480026866757,1990
"4261","NI",913.566163421649,-1.33028703684921,1991
"4262","NI",897.085357099652,-1.42379660743115,1992
"4263","NI",874.337849612094,-1.55286248050873,1993
"4264","NI",884.702881233819,-1.49405287877692,1994
"4265","NI",918.416446011061,-1.30276727639115,1995
"4266","NI",958.28557856419,-1.07655592533961,1996
"4267","NI",978.425582831052,-0.962284626125379,1997
"4268","NI",997.448851883486,-0.854349511459077,1998
"4269","NI",1050.36593213714,-0.554106103807054,1999
"4270","NI",1076.66979820592,-0.404861996893812,2000
"4271","NI",1092.47498063911,-0.315185812766566,2001
"4272","NI",1085.60347354676,-0.354173691448134,2002
"4273","NI",1098.28585360362,-0.282215809661057,2003
"4274","NI",1141.63587727505,-0.0362544155985547,2004
"4275","NI",1175.11644341798,0.153709188226283,2005
"4276","NI",1207.98893752701,0.340222684473739,2006
"4277","NI",1255.30399871334,0.608681094041163,2007
"4278","NI",1274.39204867103,0.716983765640909,2008
"4279","NI",1223.46767127865,0.428046648786469,2009
"4280","NI",1246.861595511,0.560780191457485,2010
"4281","NI",1308.58148431947,0.910969386457137,2011
"4282","NI",1359.52542110965,1.20001748033863,2012
"4283","NI",1404.45092106611,1.45491788551484,2013
"4284","NI",1453.80671468384,1.73495509830369,2014
"4285","NE",398.09573005526,2.76604021727037,1980
"4286","NE",389.63392443946,2.55632850190327,1981
"4287","NE",385.29872082982,2.44888772310003,1982
"4288","NE",357.149335070508,1.75125222517596,1983
"4289","NE",289.058031651412,0.0637230275143173,1984
"4290","NE",302.908297897269,0.406978737298782,1985
"4291","NE",313.307443125654,0.66470417832334,1986
"4292","NE",304.793548386612,0.453701521060034,1987
"4293","NE",316.531288407347,0.744601797672993,1988
"4294","NE",310.098251876309,0.585169734683491,1989
"4295","NE",296.80455825643,0.255707747588929,1990
"4296","NE",294.667393323658,0.202741685211279,1991
"4297","NE",266.541629940664,-0.494308371580765,1992
"4298","NE",261.419767463583,-0.621245176172139,1993
"4299","NE",262.666563366756,-0.590345422687037,1994
"4300","NE",260.217545404987,-0.651040241387247,1995
"4301","NE",259.688472285761,-0.664152434744694,1996
"4302","NE",257.363744154185,-0.721766937649917,1997
"4303","NE",274.007316627176,-0.309283799697631,1998
"4304","NE",262.66072367998,-0.590490149567636,1999
"4305","NE",249.658918743613,-0.912718163288803,2000
"4306","NE",257.800031937881,-0.710954273820609,2001
"4307","NE",255.995772466701,-0.75566983050534,2002
"4308","NE",259.864169161861,-0.659798081200721,2003
"4309","NE",250.730934340147,-0.886150047704861,2004
"4310","NE",252.504615486699,-0.842192323709977,2005
"4311","NE",257.413092047959,-0.720543932546399,2006
"4312","NE",255.787886176669,-0.760821944895974,2007
"4313","NE",269.952542434712,-0.409774603899053,2008
"4314","NE",257.988594818099,-0.706281057859321,2009
"4315","NE",268.944209431168,-0.43476445280785,2010
"4316","NE",264.533531485739,-0.54407573693149,2011
"4317","NE",284.223848530219,-0.0560841248564576,2012
"4318","NE",285.540604647877,-0.0234505243352455,2013
"4319","NE",293.187884672281,0.166074535046379,2014
"4320","NG",840.538766968275,0.749235711726754,1980
"4321","NG",710.606100900733,0.060536899296556,1981
"4322","NG",685.028574140254,-0.0750349537098829,1982
"4323","NG",634.119550966697,-0.344874593445934,1983
"4324","NG",605.756495372501,-0.495210943001483,1984
"4325","NG",639.542901896628,-0.316128509355778,1985
"4326","NG",568.53684023926,-0.69249106558436,1986
"4327","NG",494.238981376549,-1.08630155769153,1987
"4328","NG",517.694213489707,-0.961978775819192,1988
"4329","NG",536.941738607539,-0.859958644222872,1989
"4330","NG",590.051962686698,-0.578451696368782,1990
"4331","NG",571.65077710383,-0.675985865733406,1991
"4332","NG",559.821375375711,-0.738686764348696,1992
"4333","NG",557.379685866597,-0.751628765126052,1993
"4334","NG",548.579833317603,-0.798271754787349,1994
"4335","NG",533.416935699671,-0.878641610178772,1995
"4336","NG",546.250783242023,-0.810616718295668,1996
"4337","NG",547.711195641005,-0.802875906725508,1997
"4338","NG",548.69317230008,-0.797671009609124,1998
"4339","NG",537.651455804644,-0.856196838930941,1999
"4340","NG",552.186892021826,-0.779152797860281,2000
"4341","NG",562.186251224051,-0.726151908891716,2001
"4342","NG",568.875585488911,-0.690695570592902,2002
"4343","NG",611.985718917088,-0.462193388699248,2003
"4344","NG",797.675882971846,0.522044057779401,2004
"4345","NG",804.005995170227,0.555596365182288,2005
"4346","NG",847.520798300652,0.7862434699179,2006
"4347","NG",881.800221187717,0.967939101567928,2007
"4348","NG",912.515129920273,1.13074128063672,2008
"4349","NG",950.069561063746,1.32979585954112,2009
"4350","NG",997.447902776905,1.58092137447363,2010
"4351","NG",1018.43446013878,1.69215912222067,2011
"4352","NG",1033.80093756945,1.77360803786315,2012
"4353","NG",1060.7171157954,1.91627531731184,2013
"4354","NG",1098.04008362533,2.11410304146153,2014
"4355","NO",36625.6135298754,-1.65500114208794,1980
"4356","NO",37083.1727078407,-1.6138188331468,1981
"4357","NO",37034.1739875884,-1.61822893031527,1982
"4358","NO",38378.1915199476,-1.497261527834,1983
"4359","NO",40586.313100525,-1.29852101624527,1984
"4360","NO",42712.0978632641,-1.10719117508508,1985
"4361","NO",44280.4347304059,-0.966034060340645,1986
"4362","NO",44846.4419438621,-0.915090958224058,1987
"4363","NO",44491.9476542286,-0.946996980563018,1988
"4364","NO",44768.710332519,-0.922087140110431,1989
"4365","NO",45477.0587311888,-0.858332714460608,1990
"4366","NO",46657.0249206389,-0.752130643790483,1991
"4367","NO",48046.6539312439,-0.627058010600624,1992
"4368","NO",49120.4427969993,-0.530412359203702,1993
"4369","NO",51310.7134566353,-0.333278507860242,1994
"4370","NO",53165.4222389354,-0.166346679701561,1995
"4371","NO",55556.2578445365,0.048838885967087,1996
"4372","NO",58175.9327054915,0.284620976338295,1997
"4373","NO",59348.2802013668,0.390137331569555,1998
"4374","NO",60129.9849080928,0.460494142848676,1999
"4375","NO",61655.8467928918,0.597828325108419,2000
"4376","NO",62623.8641197541,0.684954079622831,2001
"4377","NO",63182.5547805366,0.735238660291039,2002
"4378","NO",63390.8338986136,0.753984683537208,2003
"4379","NO",65512.2230292041,0.944918898754682,2004
"4380","NO",66775.3943971756,1.05860979607802,2005
"4381","NO",67826.2533992273,1.15319166037046,2006
"4382","NO",69094.7450711165,1.267361408103,2007
"4383","NO",68501.1849901473,1.21393842850438,2008
"4384","NO",66545.1967117064,1.03789100677806,2009
"4385","NO",66117.0069721557,0.999352074572571,2010
"4386","NO",65897.1558960606,0.979564524955378,2011
"4387","NO",66825.0197440326,1.06307629235653,2012
"4388","NO",66511.861300799,1.03489067533072,2013
"4389","NO",67223.0287581946,1.09889882848282,2014
